"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_effect","Dir"
"1243","GO:0032781",0.0380700205002048,0.999344988737262,1,10,"positive regulation of ATPase activity","BP","Day21_Primary_AvM","Upregulated"
"1244","GO:0070555",0.0380749603641012,0.999352812471537,1,9,"response to interleukin-1","BP","Day21_Primary_AvM","Upregulated"
"1245","GO:0000302",0.0386527425272178,0.999312278546132,1,12,"response to reactive oxygen species","BP","Day21_Primary_AvM","Upregulated"
"1246","GO:0044245",0.0411268838498223,0.999234686253807,1,10,"polysaccharide digestion","BP","Day21_Primary_AvM","Upregulated"
"1247","GO:0021983",0.0416273626027537,0.999207978438732,1,11,"pituitary gland development","BP","Day21_Primary_AvM","Upregulated"
"1248","GO:0070165",0.0450364719007725,0.999033230566067,1,19,"positive regulation of adiponectin secretion","BP","Day21_Primary_AvM","Upregulated"
"1249","GO:0009313",0.0455600433555825,0.999042041519453,1,12,"oligosaccharide catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1250","GO:0035584",0.0459103379441343,0.999035050832229,1,11,"calcium-mediated signaling using intracellular calcium source","BP","Day21_Primary_AvM","Upregulated"
"1251","GO:0051894",0.0463114830861316,0.999009900845625,1,12,"positive regulation of focal adhesion assembly","BP","Day21_Primary_AvM","Upregulated"
"1252","GO:0030183",0.04668204541145,0.998993852420632,1,12,"B cell differentiation","BP","Day21_Primary_AvM","Upregulated"
"1253","GO:0001833",0.0478101225804312,0.998944188731549,1,12,"inner cell mass cell proliferation","BP","Day21_Primary_AvM","Upregulated"
"1254","GO:0001824",0.0485401579784279,0.998911399519703,1,12,"blastocyst development","BP","Day21_Primary_AvM","Upregulated"
"1255","GO:0018401",0.0489044898318633,0.998887236299878,1,13,"peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP","Day21_Primary_AvM","Upregulated"
"1256","GO:0006826",0.0490688416741206,0.998879675404466,1,13,"iron ion transport","BP","Day21_Primary_AvM","Upregulated"
"1257","GO:0070206",0.049219056203542,0.998840392255546,1,20,"protein trimerization","BP","Day21_Primary_AvM","Upregulated"
"1258","GO:0004252",2.90688446328418e-07,0.99999998615228,7,108,"serine-type endopeptidase activity","MF","Day21_Primary_AvM","Upregulated"
"1259","GO:0005044",0.00523627625998914,0.999576029883368,3,85,"scavenger receptor activity","MF","Day21_Primary_AvM","Upregulated"
"1260","GO:0017080",0.000294946305153912,0.999998099972336,2,8,"sodium channel regulator activity","MF","Day21_Primary_AvM","Upregulated"
"1261","GO:0004568",0.00251940431114194,0.999945209628964,2,18,"chitinase activity","MF","Day21_Primary_AvM","Upregulated"
"1262","GO:0004303",0.00385827097187009,0.99989355123371,2,23,"estradiol 17-beta-dehydrogenase activity","MF","Day21_Primary_AvM","Upregulated"
"1263","GO:0008047",0.00595836214329899,0.999791889843145,2,28,"enzyme activator activity","MF","Day21_Primary_AvM","Upregulated"
"1264","GO:0008061",0.0103999158296145,0.999506237460767,2,42,"chitin binding","MF","Day21_Primary_AvM","Upregulated"
"1265","GO:0004175",0.0281478844091671,0.997712245070619,2,66,"endopeptidase activity","MF","Day21_Primary_AvM","Upregulated"
"1266","GO:0046547",0.00408972535960064,1,1,1,"trans-aconitate 3-methyltransferase activity","MF","Day21_Primary_AvM","Upregulated"
"1267","GO:0047025",0.00415084275918785,1,1,1,"3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity","MF","Day21_Primary_AvM","Upregulated"
"1268","GO:0036132",0.00834811720767541,0.999982677133473,1,2,"13-prostaglandin reductase activity","MF","Day21_Primary_AvM","Upregulated"
"1269","GO:0047522",0.00834811720767541,0.999982677133473,1,2,"15-oxoprostaglandin 13-oxidase activity","MF","Day21_Primary_AvM","Upregulated"
"1270","GO:0008745",0.0101463330709127,0.999965869055786,1,3,"N-acetylmuramoyl-L-alanine amidase activity","MF","Day21_Primary_AvM","Upregulated"
"1271","GO:0016019",0.0101463330709127,0.999965869055786,1,3,"peptidoglycan immune receptor activity","MF","Day21_Primary_AvM","Upregulated"
"1272","GO:0016765",0.011617169854728,0.999955226634279,1,3,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","Day21_Primary_AvM","Upregulated"
"1273","GO:0004341",0.0116405399674788,0.999955045837512,1,3,"gluconolactonase activity","MF","Day21_Primary_AvM","Upregulated"
"1274","GO:0042285",0.0119287850330568,0.999946901880798,1,4,"xylosyltransferase activity","MF","Day21_Primary_AvM","Upregulated"
"1275","GO:0032428",0.0163996680968402,0.999892776461918,1,5,"beta-N-acetylgalactosaminidase activity","MF","Day21_Primary_AvM","Upregulated"
"1276","GO:0042834",0.0177953196350894,0.999864701555024,1,7,"peptidoglycan binding","MF","Day21_Primary_AvM","Upregulated"
"1277","GO:0052716",0.0193813317563906,0.999843846940235,1,6,"hydroquinone:oxygen oxidoreductase activity","MF","Day21_Primary_AvM","Upregulated"
"1278","GO:0004322",0.0198514760632348,0.999836148591672,1,6,"ferroxidase activity","MF","Day21_Primary_AvM","Upregulated"
"1279","GO:0017171",0.0199521244483743,0.999841061318181,1,5,"serine hydrolase activity","MF","Day21_Primary_AvM","Upregulated"
"1280","GO:0072555",0.0207229396886796,0.999828489294173,1,5,"17-beta-ketosteroid reductase activity","MF","Day21_Primary_AvM","Upregulated"
"1281","GO:0072582",0.0207229396886796,0.999828489294173,1,5,"17-beta-hydroxysteroid dehydrogenase (NADP+) activity","MF","Day21_Primary_AvM","Upregulated"
"1282","GO:0008171",0.0208236677543565,0.999826810765235,1,5,"O-methyltransferase activity","MF","Day21_Primary_AvM","Upregulated"
"1283","GO:0070404",0.0209514762249123,0.99982466910291,1,5,"NADH binding","MF","Day21_Primary_AvM","Upregulated"
"1284","GO:0005161",0.0216445031280476,0.999812824987783,1,5,"platelet-derived growth factor receptor binding","MF","Day21_Primary_AvM","Upregulated"
"1285","GO:0016004",0.0249926087250431,0.999732375993761,1,7,"phospholipase activator activity","MF","Day21_Primary_AvM","Upregulated"
"1286","GO:0034338",0.0250983655863229,0.999730095110471,1,7,"short-chain carboxylesterase activity","MF","Day21_Primary_AvM","Upregulated"
"1287","GO:0043559",0.025482097058996,0.999729410639802,1,6,"insulin binding","MF","Day21_Primary_AvM","Upregulated"
"1288","GO:0000253",0.0288100440023351,0.99964384446816,1,7,"3-keto sterol reductase activity","MF","Day21_Primary_AvM","Upregulated"
"1289","GO:0047035",0.0295678480035375,0.999617001426827,1,8,"testosterone dehydrogenase (NAD+) activity","MF","Day21_Primary_AvM","Upregulated"
"1290","GO:0004656",0.0323953537255732,0.999532511317093,1,9,"procollagen-proline 4-dioxygenase activity","MF","Day21_Primary_AvM","Upregulated"
"1291","GO:0042301",0.0334034942109959,0.999510461993296,1,8,"phosphate ion binding","MF","Day21_Primary_AvM","Upregulated"
"1292","GO:0042806",0.0336721985609406,0.999502502608428,1,8,"fucose binding","MF","Day21_Primary_AvM","Upregulated"
"1293","GO:0008843",0.0364039453424467,0.99940875220692,1,9,"endochitinase activity","MF","Day21_Primary_AvM","Upregulated"
"1294","GO:0004602",0.0447301193320502,0.99907054875332,1,13,"glutathione peroxidase activity","MF","Day21_Primary_AvM","Upregulated"
"1295","GO:0048038",0.0465051273560218,0.998988756018115,1,14,"quinone binding","MF","Day21_Primary_AvM","Upregulated"
"1296","GO:0030234",0.0489146969735861,0.998894379060513,1,12,"enzyme regulator activity","MF","Day21_Primary_AvM","Upregulated"
"1297","GO:0070097",0.0491687307367154,0.998882758269211,1,12,"delta-catenin binding","MF","Day21_Primary_AvM","Upregulated"
"1298","GO:0044117",0.0101463330709127,0.999965869055786,1,3,NA,NA,"Day21_Primary_AvM","Upregulated"
"1299","GO:0090197",0.0379467676262668,0.999357194755673,1,9,NA,NA,"Day21_Primary_AvM","Upregulated"
