"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_moduleColor"
"2321","GO:0070234",0.0153122498271951,1,1,1,"positive regulation of T cell apoptotic process","BP","Day14_magenta"
"2322","GO:0050861",0.0171141563942328,1,1,1,"positive regulation of B cell receptor signaling pathway","BP","Day14_magenta"
"2323","GO:0038009",0.0182907295231,0.999873954370931,1,4,"regulation of signal transduction by receptor internalization","BP","Day14_magenta"
"2324","GO:0051394",0.0182907295231,0.999873954370931,1,4,"regulation of nerve growth factor receptor activity","BP","Day14_magenta"
"2325","GO:0060299",0.0182907295231,0.999873954370931,1,4,"negative regulation of sarcomere organization","BP","Day14_magenta"
"2326","GO:0060373",0.0182907295231,0.999873954370931,1,4,"regulation of ventricular cardiac muscle cell membrane depolarization","BP","Day14_magenta"
"2327","GO:1900826",0.0182907295231,0.999873954370931,1,4,"negative regulation of membrane depolarization during cardiac muscle cell action potential","BP","Day14_magenta"
"2328","GO:1904046",0.018853991997976,1,1,1,"negative regulation of vascular endothelial growth factor production","BP","Day14_magenta"
"2329","GO:0007624",0.0193679438121154,1,1,1,"ultradian rhythm","BP","Day14_magenta"
"2330","GO:0000096",0.0199382844772688,0.999899911559861,1,2,"sulfur amino acid metabolic process","BP","Day14_magenta"
"2331","GO:0050942",0.0209770713632868,0.999889152007626,1,2,"positive regulation of pigment cell differentiation","BP","Day14_magenta"
"2332","GO:0003428",0.022152476738764,1,1,1,"chondrocyte intercalation involved in growth plate cartilage morphogenesis","BP","Day14_magenta"
"2333","GO:0034393",0.0222340859290447,1,1,1,"positive regulation of smooth muscle cell apoptotic process","BP","Day14_magenta"
"2334","GO:0072709",0.0222340859290447,1,1,1,"cellular response to sorbitol","BP","Day14_magenta"
"2335","GO:0021830",0.0222773261147444,1,1,1,"interneuron migration from the subpallium to the cortex","BP","Day14_magenta"
"2336","GO:0002366",0.0223828526959483,1,1,1,"leukocyte activation involved in immune response","BP","Day14_magenta"
"2337","GO:0002554",0.0223828526959483,1,1,1,"serotonin secretion by platelet","BP","Day14_magenta"
"2338","GO:0032928",0.0223828526959483,1,1,1,"regulation of superoxide anion generation","BP","Day14_magenta"
"2339","GO:0043313",0.0223828526959483,1,1,1,"regulation of neutrophil degranulation","BP","Day14_magenta"
"2340","GO:0071226",0.0223828526959483,1,1,1,"cellular response to molecule of fungal origin","BP","Day14_magenta"
"2341","GO:0090237",0.0223828526959483,1,1,1,"regulation of arachidonic acid secretion","BP","Day14_magenta"
"2342","GO:0090330",0.0223828526959483,1,1,1,"regulation of platelet aggregation","BP","Day14_magenta"
"2343","GO:0030835",0.0224252855973698,1,1,1,"negative regulation of actin filament depolymerization","BP","Day14_magenta"
"2344","GO:0060754",0.0224252855973698,1,1,1,"positive regulation of mast cell chemotaxis","BP","Day14_magenta"
"2345","GO:0060545",0.0224265737177633,1,1,1,"positive regulation of necroptotic process","BP","Day14_magenta"
"2346","GO:0070926",0.0224265737177633,1,1,1,"regulation of ATP:ADP antiporter activity","BP","Day14_magenta"
"2347","GO:0097300",0.0224265737177633,1,1,1,"programmed necrotic cell death","BP","Day14_magenta"
"2348","GO:0097343",0.0224265737177633,1,1,1,"ripoptosome assembly","BP","Day14_magenta"
"2349","GO:1905206",0.0224265737177633,1,1,1,"positive regulation of hydrogen peroxide-induced cell death","BP","Day14_magenta"
"2350","GO:0016577",0.0224610565791089,1,1,1,"histone demethylation","BP","Day14_magenta"
"2351","GO:0042976",0.0224610565794525,1,1,1,"activation of Janus kinase activity","BP","Day14_magenta"
"2352","GO:0090317",0.0224610565817855,1,1,1,"negative regulation of intracellular protein transport","BP","Day14_magenta"
"2353","GO:1904750",0.0224610565823277,1,1,1,"negative regulation of protein localization to nucleolus","BP","Day14_magenta"
"2354","GO:0031503",0.0224610565825072,1,1,1,"protein-containing complex localization","BP","Day14_magenta"
"2355","GO:0098971",0.0224610565825072,1,1,1,"anterograde dendritic transport of neurotransmitter receptor complex","BP","Day14_magenta"
"2356","GO:0090068",0.0224610565836007,1,1,1,"positive regulation of cell cycle process","BP","Day14_magenta"
"2357","GO:1900037",0.0224610565836007,1,1,1,"regulation of cellular response to hypoxia","BP","Day14_magenta"
"2358","GO:1904292",0.0224610565836007,1,1,1,"regulation of ERAD pathway","BP","Day14_magenta"
"2359","GO:0042395",0.0224610565844888,1,1,1,"ecdysis, collagen and cuticulin-based cuticle","BP","Day14_magenta"
"2360","GO:0045191",0.0224610565878457,1,1,1,"regulation of isotype switching","BP","Day14_magenta"
"2361","GO:0070827",0.0224610565878457,1,1,1,"chromatin maintenance","BP","Day14_magenta"
"2362","GO:1903241",0.0235028416244197,0.999814475307781,1,3,"U2-type prespliceosome assembly","BP","Day14_magenta"
"2363","GO:0044791",0.0243508548967556,0.999800769206753,1,3,"positive regulation by host of viral release from host cell","BP","Day14_magenta"
"2364","GO:0016539",0.024439832548967,0.999849269255792,1,2,"intein-mediated protein splicing","BP","Day14_magenta"
"2365","GO:0048642",0.0262543456277822,0.999825895234727,1,2,"negative regulation of skeletal muscle tissue development","BP","Day14_magenta"
"2366","GO:0061122",0.0281631936410737,0.999799462089416,1,2,"positive regulation of positive chemotaxis to cAMP","BP","Day14_magenta"
"2367","GO:0039689",0.0289407575323204,0.999788151429225,1,2,"negative stranded viral RNA replication","BP","Day14_magenta"
"2368","GO:0002152",0.0291866271946216,0.999784509406878,1,2,"bile acid conjugation","BP","Day14_magenta"
"2369","GO:0070072",0.0292367392443146,0.999783763241247,1,2,"vacuolar proton-transporting V-type ATPase complex assembly","BP","Day14_magenta"
"2370","GO:0090148",0.0296394983562944,0.999777718633872,1,2,"membrane fission","BP","Day14_magenta"
"2371","GO:1900245",0.0296467426299634,0.999777609137402,1,2,"positive regulation of MDA-5 signaling pathway","BP","Day14_magenta"
"2372","GO:0021698",0.0314611414033329,0.999749321905475,1,2,"cerebellar cortex structural organization","BP","Day14_magenta"
"2373","GO:0033598",0.0340983061881691,0.999705135878511,1,2,"mammary gland epithelial cell proliferation","BP","Day14_magenta"
"2374","GO:0060770",0.0343735770146626,0.999700313407444,1,2,"negative regulation of epithelial cell proliferation involved in prostate gland development","BP","Day14_magenta"
"2375","GO:0050868",0.0349630038223625,0.999505531811885,1,5,"negative regulation of T cell activation","BP","Day14_magenta"
"2376","GO:0070535",0.0351190032940571,0.999687054342883,1,2,"histone H2A K63-linked ubiquitination","BP","Day14_magenta"
"2377","GO:0030862",0.0354284683697619,0.99968146397362,1,2,"positive regulation of polarized epithelial cell differentiation","BP","Day14_magenta"
"2378","GO:0039008",0.0354284683697619,0.99968146397362,1,2,"pronephric nephron tubule morphogenesis","BP","Day14_magenta"
"2379","GO:0039023",0.0354284683697619,0.99968146397362,1,2,"pronephric duct morphogenesis","BP","Day14_magenta"
"2380","GO:0046325",0.0354284683697619,0.99968146397362,1,2,"negative regulation of glucose import","BP","Day14_magenta"
"2381","GO:0035456",0.035478944594762,0.999680547359388,1,2,"response to interferon-beta","BP","Day14_magenta"
"2382","GO:1904877",0.035783667949491,0.999674985300025,1,2,"positive regulation of DNA ligase activity","BP","Day14_magenta"
"2383","GO:1902410",0.0361318122430811,0.999668570840143,1,2,"mitotic cytokinetic process","BP","Day14_magenta"
"2384","GO:0060536",0.0364520094501886,0.999662614922313,1,2,"cartilage morphogenesis","BP","Day14_magenta"
"2385","GO:0035844",0.0373351780312172,0.999528875501418,1,3,"cloaca development","BP","Day14_magenta"
"2386","GO:0048385",0.0373493912300703,0.999645634850148,1,2,"regulation of retinoic acid receptor signaling pathway","BP","Day14_magenta"
"2387","GO:0090071",0.0373497057809279,0.999528505646677,1,3,"negative regulation of ribosome biogenesis","BP","Day14_magenta"
"2388","GO:0007552",0.0378906333609015,0.999514629348045,1,3,"metamorphosis","BP","Day14_magenta"
"2389","GO:0071599",0.0379537482927272,0.999512996935737,1,3,"otic vesicle development","BP","Day14_magenta"
"2390","GO:2001240",0.0379644270706013,0.999633751791801,1,2,"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","BP","Day14_magenta"
"2391","GO:0002842",0.0382021145192628,0.999445465607078,1,4,"positive regulation of T cell mediated immune response to tumor cell","BP","Day14_magenta"
"2392","GO:0072666",0.0385166068560036,0.999498315754339,1,3,"establishment of protein localization to vacuole","BP","Day14_magenta"
"2393","GO:0070231",0.0385833440199046,0.99949656031871,1,3,"T cell apoptotic process","BP","Day14_magenta"
"2394","GO:2000815",0.039521303682498,0.999471558259424,1,3,"regulation of mRNA stability involved in response to oxidative stress","BP","Day14_magenta"
"2395","GO:0007042",0.0397291393440411,0.999399853819368,1,4,"lysosomal lumen acidification","BP","Day14_magenta"
"2396","GO:0031579",0.040342157808091,0.999340215880806,1,5,"membrane raft organization","BP","Day14_magenta"
"2397","GO:1900825",0.0403421578126434,0.999340215880655,1,5,"regulation of membrane depolarization during cardiac muscle cell action potential","BP","Day14_magenta"
"2398","GO:2000649",0.0403421578140574,0.999340215880609,1,5,"regulation of sodium ion transmembrane transporter activity","BP","Day14_magenta"
"2399","GO:0051926",0.0403421578141359,0.999340215880606,1,5,"negative regulation of calcium ion transport","BP","Day14_magenta"
"2400","GO:0098909",0.0403421578192251,0.999340215880438,1,5,"regulation of cardiac muscle cell action potential involved in regulation of contraction","BP","Day14_magenta"
"2401","GO:0022405",0.0403772284664568,0.999585202357931,1,2,"hair cycle process","BP","Day14_magenta"
"2402","GO:0050871",0.0404363926295635,0.99944657108456,1,3,"positive regulation of B cell activation","BP","Day14_magenta"
"2403","GO:0046032",0.0417961090731526,0.999555211177793,1,2,"ADP catabolic process","BP","Day14_magenta"
"2404","GO:0046709",0.0417961090731526,0.999555211177793,1,2,"IDP catabolic process","BP","Day14_magenta"
"2405","GO:0048194",0.0424867445525453,0.999388448278077,1,3,"Golgi vesicle budding","BP","Day14_magenta"
"2406","GO:0090164",0.0424867445525453,0.999388448278077,1,3,"asymmetric Golgi ribbon formation","BP","Day14_magenta"
"2407","GO:1901026",0.0426114153051271,0.999537493892383,1,2,"ripoptosome assembly involved in necroptotic process","BP","Day14_magenta"
"2408","GO:0019885",0.0426908813684175,0.999382499513559,1,3,"antigen processing and presentation of endogenous peptide antigen via MHC class I","BP","Day14_magenta"
"2409","GO:0061300",0.0427974345572252,0.999379382777696,1,3,"cerebellum vasculature development","BP","Day14_magenta"
"2410","GO:0001957",0.0436069000288698,0.999515381412813,1,2,"intramembranous ossification","BP","Day14_magenta"
"2411","GO:1903438",0.0437002827459489,0.999513280033934,1,2,"positive regulation of mitotic cytokinetic process","BP","Day14_magenta"
"2412","GO:0051299",0.0437848803321125,0.999511372331886,1,2,"centrosome separation","BP","Day14_magenta"
"2413","GO:0034728",0.0441161032994809,0.999503866424734,1,2,"nucleosome organization","BP","Day14_magenta"
"2414","GO:0010543",0.0443426214390635,0.999498699554211,1,2,"regulation of platelet activation","BP","Day14_magenta"
"2415","GO:0072423",0.0443831686999678,0.99949777178329,1,2,"response to DNA damage checkpoint signaling","BP","Day14_magenta"
"2416","GO:1902309",0.044384103974315,0.999497750372716,1,2,"negative regulation of peptidyl-serine dephosphorylation","BP","Day14_magenta"
"2417","GO:0061086",0.0444014839760319,0.999497352419672,1,2,"negative regulation of histone H3-K27 methylation","BP","Day14_magenta"
"2418","GO:0031393",0.0444165620264537,0.999497007044214,1,2,"negative regulation of prostaglandin biosynthetic process","BP","Day14_magenta"
"2419","GO:1904885",0.0444190737925035,0.999496949498304,1,2,"beta-catenin destruction complex assembly","BP","Day14_magenta"
"2420","GO:0032815",0.0444190737925806,0.999496949498302,1,2,"negative regulation of natural killer cell activation","BP","Day14_magenta"
"2421","GO:1904424",0.0444190737979703,0.999496949498179,1,2,"regulation of GTP binding","BP","Day14_magenta"
"2422","GO:0042062",0.0444190738279784,0.999496949497491,1,2,"long-term strengthening of neuromuscular junction","BP","Day14_magenta"
"2423","GO:0033119",0.0446387331188152,0.999240756468846,1,4,"negative regulation of RNA splicing","BP","Day14_magenta"
"2424","GO:0060368",0.0449331092485377,0.999230611820416,1,4,"regulation of Fc receptor mediated stimulatory signaling pathway","BP","Day14_magenta"
"2425","GO:0042278",0.0452108141468542,0.999306645031846,1,3,"purine nucleoside metabolic process","BP","Day14_magenta"
"2426","GO:0097500",0.0452491337785411,0.999305456924322,1,3,"receptor localization to non-motile cilium","BP","Day14_magenta"
"2427","GO:0036295",0.0463730615105127,0.999179999293083,1,4,"cellular response to increased oxygen levels","BP","Day14_magenta"
"2428","GO:0045657",0.0474538287407116,0.999235349746318,1,3,"positive regulation of monocyte differentiation","BP","Day14_magenta"
"2429","GO:1903615",0.0493271086874452,0.999173072380645,1,3,"positive regulation of protein tyrosine phosphatase activity","BP","Day14_magenta"
"2430","GO:1901380",0.0493675697274889,0.998967535066575,1,6,"negative regulation of potassium ion transmembrane transport","BP","Day14_magenta"
"2431","GO:0051645",0.0494847935263995,0.999167716346279,1,3,"Golgi localization","BP","Day14_magenta"
"2432","GO:0045651",0.0499721307817695,0.999151051285978,1,3,"positive regulation of macrophage differentiation","BP","Day14_magenta"
"2433","GO:0003677",0.000450384442008442,0.999813553350497,24,827,"DNA binding","MF","Day14_magenta"
"2434","GO:0008270",0.0020027768313002,0.9991260019071,21,731,"zinc ion binding","MF","Day14_magenta"
"2435","GO:0003723",0.0112590321190049,0.994727391262567,17,563,"RNA binding","MF","Day14_magenta"
"2436","GO:0005525",0.000152748410201499,0.999954470392992,16,400,"GTP binding","MF","Day14_magenta"
"2437","GO:0003924",3.83239756739897e-05,0.999991568124926,13,248,"GTPase activity","MF","Day14_magenta"
"2438","GO:0005200",3.75273704283502e-06,0.999999595971131,9,94,"structural constituent of cytoskeleton","MF","Day14_magenta"
"2439","GO:0003714",0.00661615126626993,0.998563869467707,6,101,"transcription corepressor activity","MF","Day14_magenta"
"2440","GO:0003729",0.019780504243108,0.995345849821268,5,88,"mRNA binding","MF","Day14_magenta"
"2441","GO:0004843",0.0239809789126072,0.995234732128333,4,65,"thiol-dependent ubiquitin-specific protease activity","MF","Day14_magenta"
"2442","GO:0016740",0.0254810384295734,0.9947880993016,4,94,"transferase activity","MF","Day14_magenta"
"2443","GO:0004197",0.0273554444807316,0.994315835099192,4,75,"cysteine-type endopeptidase activity","MF","Day14_magenta"
"2444","GO:0003725",0.0379064414059939,0.993625154313953,3,48,"double-stranded RNA binding","MF","Day14_magenta"
"2445","GO:0003690",0.0458753632355675,0.991660911901555,3,52,"double-stranded DNA binding","MF","Day14_magenta"
"2446","GO:0031492",0.000248148288298212,0.999998932265586,2,4,"nucleosomal DNA binding","MF","Day14_magenta"
"2447","GO:0004708",0.0140072926763833,0.999324127571559,2,9,"MAP kinase kinase activity","MF","Day14_magenta"
"2448","GO:0070273",0.0166291191296932,0.999087692052286,2,11,"phosphatidylinositol-4-phosphate binding","MF","Day14_magenta"
"2449","GO:0070410",0.022645563504531,0.99841432838593,2,23,"co-SMAD binding","MF","Day14_magenta"
"2450","GO:0018024",0.0304382489321183,0.997529067510319,2,20,"histone-lysine N-methyltransferase activity","MF","Day14_magenta"
"2451","GO:1990380",0.0339549578277399,0.997154020760366,2,15,"Lys48-specific deubiquitinase activity","MF","Day14_magenta"
"2452","GO:0036456",0.00630577251984202,1,1,1,"L-methionine-(S)-S-oxide reductase activity","MF","Day14_magenta"
"2453","GO:0003875",0.00786909655016893,0.999979348609858,1,3,"ADP-ribosylarginine hydrolase activity","MF","Day14_magenta"
"2454","GO:0030626",0.00945231262857441,1,1,1,"U12 snRNA binding","MF","Day14_magenta"
"2455","GO:0005138",0.0117122277545783,1,1,1,"interleukin-6 receptor binding","MF","Day14_magenta"
